Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6034865,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.971113687,0.828518948,1508716.25,3016122.535,6032900,6,6034865,1508716.25,3016122.535,6032900,6,0,0.0,0.0,0,0,0,0,0,0,100,0,0.828518948,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1965.0,0.0,1965,1965,6032900.0,0.0,6032900,6032900,DDoS
15583,867601,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,41.49372811,6.915621351,173520.2,377078.1892,847974,1,0,0.0,0.0,0,0,853009,213252.25,423154.4742,847974,1,0,0,0,0,20,100,1.152603559,5.763017793,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97605528,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,119.5526548,0.133189178,8133794.0,28200000.0,97600000,0,97600000,12200000.0,34500000.0,97600000,0,1310,436.6666667,417.7730644,839,5,0,0,0,0,192,92,0.092207892,0.040981285,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,21022.0,0.0,21022,21022,97600000.0,0.0,97600000,97600000,DDoS
80,434146,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,26795.13343,18.42698079,62020.85714,163659.7908,433166,3,769,384.5,475.8828637,721,48,434101,108525.25,216427.4354,433166,3,0,0,0,0,72,112,6.910117794,11.51686299,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1699045,2,6,20,11607,20,0,10.0,14.14213562,4380,0,1934.5,2177.344966,6843.256064,4.708527437,242720.7143,641803.4274,1698194,3,698,698.0,0.0,698,698,1698958,339791.6,759370.083,1698194,3,0,0,0,0,52,132,1.177131859,3.531395578,0,4380,1291.888889,1972.862923,3892188.111,0,0,0,1,0,0,0,0,3,1453.375,10.0,1934.5,52,0,0,0,0,0,0,2,20,6,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,46043810,12,19,356,16541,296,0,29.66666667,83.89098265,1460,0,870.5789474,717.5338409,366.9765817,0.673271825,1534793.667,3544341.527,10000000,1,40100000,3644943.909,5045024.377,10000000,128,46000000,2557149.611,4328512.48,10000000,1,0,0,0,0,252,440,0.260621352,0.412650474,0,1460,528.03125,691.7361274,478498.87,0,0,0,1,0,0,0,0,1,545.0645161,29.66666667,870.5789474,252,0,0,0,0,0,0,12,356,19,16541,8192,30,11,20,26631.25,23072.77062,61240,15013,9996964.5,2529.729169,10000000,9995238,BENIGN
53,157,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1299363.057,25477.70701,52.33333333,51.63655036,106,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,12738.8535,12738.8535,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,39435,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,294839.6095,228.2236592,4929.375,10029.27372,28032,14,11016,5508.0,7324.21204,10687,329,39356,7871.2,12233.13472,28032,14,0,0,0,0,72,132,76.07455306,152.1491061,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1678677,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,6929.862028,5.361364932,209834.625,593187.204,1677898,3,682,341.0,354.9676042,592,90,1678589,335717.8,750301.5863,1677898,3,0,0,0,0,72,132,1.787121644,3.574243288,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,43058,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,557.3877096,92.8979516,14352.66667,22235.76071,40022,1025,43058,14352.66667,22235.76071,40022,1025,0,0.0,0.0,0,0,0,0,0,0,80,0,92.8979516,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,21489,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,541067.5229,418.8189306,2686.125,7293.496818,20736,48,20978,10489.0,14764.38959,20929,49,21296,4259.2,9304.35418,20903,48,0,0,0,0,72,132,139.6063102,279.2126204,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,2628645,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,11.41272405,1.902120674,657161.25,1313633.834,2627612,299,2628645,657161.25,1313633.834,2627612,299,0,0.0,0.0,0,0,0,0,0,0,100,0,1.902120674,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1612004,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,14.88830053,2.481383421,537334.6667,928955.9688,1610000,0,1612004,537334.6667,928955.9688,1610000,0,0,0.0,0.0,0,0,0,0,0,0,80,0,2.481383421,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,80308147,8,6,56,11601,20,0,7.0,5.656854249,5840,0,1933.5,2189.772933,145.1533927,0.174328515,6177549.769,19600000.0,71000000,6,80200000,11500000.0,26500000.0,71000000,156,106396,21279.2,40124.7436,92262,47,0,0,0,0,172,132,0.099616294,0.074712221,0,5840,777.5333333,1633.102694,2667024.41,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,698.0,0.0,698,698,40100000.0,43700000.0,71000000,9177752,DDoS
80,1831432,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6351.860184,3.822145731,305238.6667,747092.6178,1830235,45,946,473.0,429.920923,777,169,1831387,610462.3333,1056354.19,1830235,182,0,0,0,0,72,92,1.638062456,2.184083275,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,54158,3,6,26,11601,20,0,8.666666667,10.26320288,7215,0,1933.5,2684.046479,214686.6576,166.180435,6769.75,13620.16764,37846,47,38522,19261.0,26363.76923,37903,619,54101,10820.2,16838.40517,38562,47,0,0,0,0,72,132,55.39347834,110.7869567,0,7215,1162.7,2234.397361,4992531.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
55975,92203800,6,9,12982,56,10135,0,2163.666667,3966.151821,20,0,6.222222222,5.783117191,141.4041504,0.1626831,6585985.714,24100000.0,90300000,0,92200000,18400000.0,41200000.0,92100000,4,92100000,11500000.0,31800000.0,90300000,0,1,0,0,0,132,204,0.06507324,0.09760986,0,10135,900.8125,2525.184514,6376556.829,0,1,0,0,1,1,0,0,1,960.8666667,2163.666667,6.222222222,132,0,0,0,0,0,0,6,12982,9,56,229,256,4,20,1859550.0,0.0,1859550,1859550,90300000.0,0.0,90300000,90300000,BENIGN
53,31097,2,2,58,90,29,29,29.0,0.0,45,45,45.0,0.0,4759.30154,128.6297714,10365.66667,17948.66517,31091,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,64.31488568,64.31488568,29,45,35.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,44.25,29.0,45.0,64,0,0,0,0,0,0,2,58,2,90,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1609146,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,14.9147436,2.485790599,536382.0,928283.1104,1608271,329,1609146,536382.0,928283.1104,1608271,329,0,0.0,0.0,0,0,0,0,0,0,80,0,2.485790599,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,250,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1288000.0,16000.0,83.33333333,104.5769254,201,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,8000.0,8000.0,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
123,23754,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,4041.424602,84.19634588,23754.0,0.0,23754,23754,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.09817294,42.09817294,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1787283,2,5,20,11607,20,0,10.0,14.14213562,7215,0,2321.4,3327.769794,6505.405132,3.916559381,297880.5,728302.2492,1784520,3,2518,2518.0,0.0,2518,2518,1787197,446799.25,891814.5728,1784520,3,0,0,0,0,52,112,1.119016966,2.797542415,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,2,1661.0,10.0,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,38792,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,299881.4188,206.2280883,5541.714286,14178.13552,37689,5,849,424.5,502.7529214,780,69,38777,9694.25,18667.04907,37689,5,0,0,0,0,72,112,77.3355331,128.8925552,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,372938,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,31176.76397,26.81410851,41437.55556,115814.9916,349663,15,22722,11361.0,15444.62631,22282,440,372883,62147.16667,141144.8354,349663,15,0,0,0,0,72,152,8.044232553,18.76987596,0,4380,1057.0,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,4232690,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,42.76240405,1.417538256,846538.0,1840414.202,4138575,3,4232690,1058172.5,2053964.448,4138575,3,0,0.0,0.0,0,0,1,0,0,0,100,20,1.18128188,0.236256376,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,256,351,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,257189,23,26,903,31373,240,0,39.26086957,68.50031015,2860,0,1206.653846,741.9648478,125495.2584,190.5213676,5358.104167,13716.51011,72086,1,257189,11690.40909,20007.32042,72086,3,215337,8613.48,23492.52993,108039,1,0,0,0,0,472,532,89.42839702,101.0929705,0,2860,645.52,794.4068058,631082.1731,0,0,0,1,0,0,0,0,1,658.6938776,39.26086957,1206.653846,472,0,0,0,0,0,0,23,903,26,31373,8192,360,22,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,22058,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,544.0203101,90.67005168,22058.0,0.0,22058,22058,22058,22058.0,0.0,22058,22058,0,0.0,0.0,0,0,0,0,0,0,40,0,90.67005168,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,267,2,2,74,202,37,37,37.0,0.0,101,101,101.0,0.0,1033707.865,14981.27341,89.0,111.5168149,215,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,7490.636704,7490.636704,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37.0,101.0,40,0,0,0,0,0,0,2,74,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,351967,1,1,44,107,44,44,44.0,0.0,107,107,107.0,0.0,429.0174931,5.682350902,351967.0,0.0,351967,351967,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2.841175451,2.841175451,44,107,65.0,36.37306696,1323.0,0,0,0,0,0,0,0,0,1,97.5,44.0,107.0,20,0,0,0,0,0,0,1,44,1,107,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5967878,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.026912413,0.837818736,1491969.5,2982608.37,5965882,3,5967878,1491969.5,2982608.37,5965882,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.837818736,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1996.0,0.0,1996,1996,5965882.0,0.0,5965882,5965882,DDoS
9873,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,360,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,22,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,545454.5455,90909.09091,22.0,0.0,22,22,22,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0,0,0,40,0,90909.09091,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10459771,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.868131625,0.478021938,2614942.75,5229214.188,10500000,1,10500000,2614942.75,5229214.188,10500000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.478021938,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1007.0,0.0,1007,1007,10500000.0,0.0,10500000,10500000,DDoS
53,161,2,2,70,358,35,35,35.0,0.0,179,179,179.0,0.0,2658385.093,24844.7205,53.66666667,88.62467677,156,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,12422.36025,12422.36025,35,179,92.6,78.87204828,6220.8,0,0,0,0,0,0,0,0,1,115.75,35.0,179.0,40,0,0,0,0,0,0,2,70,2,358,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,6023829,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.980221052,0.830036842,1505957.25,3010590.536,6021843,3,6023829,1505957.25,3010590.536,6021843,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.830036842,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1986.0,0.0,1986,1986,6021843.0,0.0,6021843,6021843,DDoS
80,2010968,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.91818865,2.486364776,502742.0,1004818.775,2009970,3,2010968,502742.0,1004818.775,2009970,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.486364776,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1306980,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,22.95367947,3.825613246,326745.0,652820.8347,1305976,3,1306980,326745.0,652820.8347,1305976,3,0,0.0,0.0,0,0,0,0,0,0,100,0,3.825613246,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,553868,7,4,50,11607,20,0,7.142857143,6.094494002,11595,0,2901.75,5795.50069,21046.53094,19.86032773,55386.8,172736.5144,546990,7,552614,92102.33333,224952.7199,551285,19,553861,184620.3333,313833.6633,546990,654,0,0,0,0,152,92,12.63839037,7.221937357,0,11595,971.4166667,3345.565218,11200000.0,0,0,0,1,0,0,0,0,0,1059.727273,7.142857143,2901.75,152,0,0,0,0,0,0,7,50,4,11607,8192,229,6,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,75638949,19,18,3509,6547,1048,0,184.6842105,387.1254538,1492,0,363.7222222,578.2292244,132.9473787,0.489165972,2101081.917,3997630.123,10000000,3,71800000,3988926.889,4991368.701,10100000,60,75600000,4446405.941,4932911.758,10100000,3,0,0,0,0,616,584,0.251193337,0.237972635,0,1492,264.6315789,486.2913942,236479.3201,0,0,0,1,0,0,0,0,0,271.7837838,184.6842105,363.7222222,616,0,0,0,0,0,0,19,3509,18,6547,29200,293,5,32,234412.8571,487649.5182,1340298,49919,10000000.0,12400.10705,10000000,10000000,BENIGN
53,240,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,1091666.667,16666.66667,80.0,133.3679122,234,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8333.333333,8333.333333,45,86,61.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,40,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,130878,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,88884.30447,53.48492489,21813.0,53050.8637,130102,4,676,338.0,453.9625535,659,17,130715,43571.66667,74938.07741,130102,4,0,0,0,0,72,92,22.92211067,30.56281422,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
58603,3,2,0,59,0,53,6,29.5,33.23401872,0,0,0.0,0.0,19700000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,53,37.33333333,27.13546265,736.3333333,0,1,0,0,1,0,0,0,0,56.0,29.5,0.0,40,0,0,0,0,0,0,2,59,0,0,1026,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1661789,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,7000.28704,4.814088913,237398.4286,627099.5982,1659526,3,2056,1028.0,950.3515139,1700,356,1661773,415443.25,829389.0443,1659526,3,0,0,0,0,72,112,1.805283342,3.00880557,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,23584,1,1,47,131,47,47,47.0,0.0,131,131,131.0,0.0,7547.489824,84.80325645,23584.0,0.0,23584,23584,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,42.40162822,42.40162822,47,131,75.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,112.5,47.0,131.0,40,0,0,0,0,0,0,1,47,1,131,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,171,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17543.85965,85.5,116.6726189,168,3,171,85.5,116.6726189,168,3,0,0.0,0.0,0,0,0,0,0,0,96,0,17543.85965,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,31856,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,31611,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,367815.0011,221.4419031,5268.5,10729.71876,26932,49,4439,2219.5,2735.796136,4154,285,31546,10515.33333,14373.8535,26932,191,0,0,0,0,72,92,94.90367277,126.5382304,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,536734,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,21673.67821,14.90496223,76676.28571,202526.4627,535963,4,652,326.0,408.7077195,615,37,536574,134143.5,267879.7741,535963,4,0,0,0,0,72,112,5.589360838,9.315601397,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1718242,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,6766.80002,4.655921576,245463.1429,641097.2824,1699253,67,18550,9275.0,13000.86528,18468,82,1718175,429543.75,846517.2946,1699253,162,0,0,0,0,72,112,1.745970591,2.909950985,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,23668,2,2,58,154,29,29,29.0,0.0,77,77,77.0,0.0,8957.241846,169.0045631,7889.333333,13658.664,23661,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,84.50228156,84.50228156,29,77,48.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,60.25,29.0,77.0,40,0,0,0,0,0,0,2,58,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
51255,6605544,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.358295396,1.059715899,1100924.0,2683956.245,6579510,3,0,0.0,0.0,0,0,6587840,1317568.0,2941516.061,6579510,3,0,0,0,0,20,120,0.151387986,0.908327914,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,26034.0,0.0,26034,26034,6579510.0,0.0,6579510,6579510,BENIGN
58410,76954066,5,9,11607,62,7215,0,2321.4,3327.769794,20,0,6.888888889,5.30199124,151.6359123,0.181926709,5919543.538,20600000.0,74300000,1,77000000,19200000.0,38500000.0,76900000,161,76900000,9617699.125,26200000.0,74300000,1,0,0,0,0,112,192,0.064973825,0.116952885,0,7215,778.3333333,2107.034872,4439595.952,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,2578377.0,0.0,2578377,2578377,74300000.0,0.0,74300000,74300000,BENIGN
80,1108742,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,10492.07119,8.117307724,138592.75,391654.0842,1107887,3,732,366.0,493.5605333,715,17,1108691,221738.2,495372.3375,1107887,3,0,0,0,0,72,132,2.705769241,5.411538482,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,95210,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.00619683,95210.0,0.0,95210,95210,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.50309841,10.50309841,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
